num_peptides,max_peptides_per_pool,num_replicates,allow_extra_pools,precision,recall,f1,num_pools,num_violations
400,64,3,False,0.141,0.174,0.152,21,8912
400,64,4,False,0.202,0.326,0.247,28,17296
400,64,5,False,0.444,0.530,0.477,35,27424
400,65,2,True,0.281,0.465,0.349,48,0
400,65,2,False,0.062,0.058,0.059,14,3084
400,65,3,True,0.759,0.912,0.819,80,0
400,65,3,False,0.169,0.225,0.190,21,8900
400,65,4,False,0.256,0.339,0.283,28,17102
400,65,5,False,0.331,0.387,0.352,35,27524
400,66,2,True,0.255,0.426,0.317,48,0
400,66,2,False,0.054,0.050,0.052,14,3060
400,66,3,True,0.719,0.928,0.800,80,0
400,66,3,False,0.149,0.173,0.158,21,8920
400,66,4,False,0.221,0.292,0.246,28,17270
400,66,5,False,0.396,0.496,0.432,35,27296
400,67,2,True,0.322,0.517,0.395,48,0
400,67,2,False,0.050,0.049,0.047,12,4270
400,67,3,True,0.746,0.915,0.812,80,0
400,67,3,False,0.132,0.134,0.130,18,12118
400,67,4,False,0.124,0.145,0.129,24,23126
400,67,5,False,0.220,0.314,0.256,30,36508
400,68,2,True,0.265,0.468,0.336,48,0
400,68,2,False,0.058,0.063,0.058,12,4200
400,68,3,True,0.783,0.899,0.827,80,0
400,68,3,False,0.120,0.149,0.130,18,12034
400,68,4,False,0.144,0.209,0.167,24,23190
400,68,5,False,0.300,0.398,0.332,30,36484
400,69,2,True,0.262,0.472,0.334,48,0
400,69,2,False,0.083,0.068,0.074,12,4238
400,69,3,True,0.776,0.927,0.835,80,0
400,69,3,False,0.129,0.138,0.130,18,12150
400,69,4,False,0.196,0.278,0.227,24,23234
400,69,5,False,0.355,0.400,0.374,30,36450
400,70,2,True,0.245,0.446,0.314,48,0
400,70,2,False,0.051,0.045,0.047,12,4244
400,70,3,True,0.793,0.915,0.842,80,0
400,70,3,False,0.112,0.129,0.115,18,12154
400,70,4,False,0.185,0.257,0.211,24,23104
400,70,5,False,0.354,0.412,0.376,30,36540
400,71,2,True,0.277,0.445,0.339,48,0
400,71,2,False,0.077,0.062,0.066,12,4214
400,71,3,True,0.722,0.890,0.788,80,0
400,71,3,False,0.081,0.094,0.086,18,12182
400,71,4,False,0.203,0.321,0.242,24,23042
400,71,5,False,0.295,0.434,0.342,30,36246
400,72,2,True,0.270,0.453,0.337,48,0
400,72,2,False,0.067,0.052,0.058,12,4200
400,72,3,True,0.763,0.911,0.821,80,0
400,72,3,False,0.095,0.116,0.102,18,12176
400,72,4,False,0.222,0.293,0.249,24,23010
400,72,5,False,0.342,0.402,0.366,30,36768
400,73,2,True,0.285,0.434,0.338,48,0
400,73,2,False,0.044,0.041,0.042,12,4252
400,73,3,True,0.751,0.886,0.804,80,0
400,73,3,False,0.099,0.103,0.099,18,12138
400,73,4,False,0.181,0.253,0.205,24,23034
400,73,5,False,0.263,0.324,0.286,30,36834
400,74,2,True,0.281,0.444,0.341,48,0
400,74,2,False,0.081,0.071,0.073,12,4270
400,74,3,True,0.781,0.925,0.838,80,0
400,74,3,False,0.106,0.102,0.103,18,12210
400,74,4,False,0.182,0.262,0.210,24,23042
400,74,5,False,0.317,0.374,0.336,30,36618
400,75,2,True,0.290,0.468,0.357,48,0
400,75,2,False,0.026,0.023,0.023,12,4200
400,75,3,True,0.757,0.901,0.814,80,0
400,75,3,False,0.059,0.070,0.063,18,12208
400,75,4,False,0.163,0.196,0.171,24,23092
400,75,5,False,0.335,0.399,0.359,30,36382
400,76,2,True,0.257,0.416,0.314,48,0
400,76,2,False,0.097,0.078,0.085,12,4254
400,76,3,True,0.761,0.918,0.824,80,0
400,76,3,False,0.160,0.186,0.167,18,12160
400,76,4,False,0.118,0.144,0.124,24,23072
400,76,5,False,0.373,0.423,0.393,30,36588
400,77,2,True,0.277,0.455,0.341,48,0
400,77,2,False,0.052,0.055,0.051,12,4214
400,77,3,True,0.745,0.919,0.813,80,0
400,77,3,False,0.135,0.139,0.133,18,12164
400,77,4,False,0.145,0.215,0.166,24,23254
400,77,5,False,0.273,0.390,0.316,30,36666
400,78,2,True,0.263,0.439,0.327,48,0
400,78,2,False,0.053,0.052,0.052,12,4200
400,78,3,True,0.725,0.889,0.789,80,0
400,78,3,False,0.076,0.085,0.079,18,12176
400,78,4,False,0.148,0.202,0.168,24,22902
400,78,5,False,0.277,0.358,0.308,30,36362
400,79,2,True,0.229,0.392,0.287,48,0
400,79,2,False,0.072,0.072,0.071,12,4310
400,79,3,True,0.733,0.879,0.790,80,0
400,79,3,False,0.098,0.093,0.094,18,12374
400,79,4,False,0.189,0.250,0.210,24,23278
400,79,5,False,0.382,0.453,0.410,30,36738
600,13,2,True,0.424,0.644,0.507,94,0
600,13,2,False,0.387,0.632,0.479,94,0
600,14,2,True,0.379,0.552,0.446,86,0
600,14,2,False,0.433,0.639,0.512,86,0
600,15,2,True,0.383,0.615,0.470,80,0
600,15,2,False,0.341,0.567,0.424,80,0
600,16,2,True,0.312,0.515,0.386,76,0
600,16,2,False,0.315,0.529,0.394,76,0
600,17,2,True,0.310,0.491,0.378,72,0
600,17,2,False,0.318,0.511,0.391,72,0
600,18,2,True,0.281,0.471,0.350,68,0
600,18,2,False,0.278,0.445,0.340,68,0
600,19,2,True,0.236,0.394,0.294,64,0
600,19,2,False,0.252,0.408,0.310,64,0
600,19,3,False,0.733,0.852,0.778,96,0
600,20,2,True,0.289,0.436,0.347,60,0
600,20,2,False,0.196,0.312,0.239,60,0
600,20,3,True,0.697,0.864,0.762,92,0
600,20,3,False,0.712,0.822,0.754,90,62
600,21,2,True,0.231,0.364,0.282,58,0
600,21,2,False,0.250,0.384,0.301,58,0
600,21,3,True,0.649,0.788,0.702,89,0
600,21,3,False,0.606,0.789,0.674,87,22
600,22,2,True,0.182,0.277,0.217,56,0
600,22,2,False,0.221,0.358,0.271,56,2
600,22,3,True,0.599,0.787,0.667,85,0
600,22,3,False,0.656,0.794,0.708,84,2
600,23,2,True,0.205,0.331,0.252,54,0
600,23,2,False,0.176,0.270,0.212,54,0
600,23,3,True,0.607,0.785,0.675,82,0
600,23,3,False,0.578,0.732,0.636,81,14
600,24,2,True,0.188,0.289,0.226,50,0
600,24,2,False,0.170,0.248,0.200,50,4
600,24,3,True,0.554,0.711,0.611,78,0
600,24,3,False,0.536,0.738,0.609,75,136
600,25,2,True,0.152,0.215,0.177,49,0
600,25,2,False,0.151,0.221,0.177,48,48
600,25,3,True,0.542,0.668,0.589,77,0
600,25,3,False,0.492,0.616,0.538,72,294
600,25,4,False,0.834,0.908,0.863,96,896
600,26,2,True,0.159,0.230,0.187,49,0
600,26,2,False,0.152,0.224,0.180,48,48
600,26,3,True,0.527,0.684,0.586,77,0
600,26,3,False,0.454,0.633,0.519,72,228
600,26,4,False,0.854,0.917,0.879,96,844
600,27,2,True,0.195,0.325,0.242,50,0
600,27,2,False,0.180,0.280,0.217,46,182
600,27,3,True,0.570,0.717,0.626,79,0
600,27,3,False,0.459,0.580,0.504,69,596
600,27,4,False,0.704,0.864,0.763,92,1460
600,28,2,True,0.177,0.276,0.214,50,0
600,28,2,False,0.136,0.186,0.156,44,282
600,28,3,True,0.590,0.756,0.652,80,0
600,28,3,False,0.485,0.634,0.541,66,878
600,28,4,False,0.727,0.882,0.787,88,2018
600,29,2,True,0.187,0.296,0.228,50,0
600,29,2,False,0.164,0.247,0.196,42,368
600,29,3,True,0.587,0.747,0.647,81,0
600,29,3,False,0.414,0.525,0.457,63,1208
600,29,4,False,0.701,0.820,0.745,84,2606
600,30,2,True,0.176,0.259,0.208,50,0
600,30,2,False,0.126,0.175,0.146,40,488
600,30,3,True,0.605,0.750,0.661,82,0
600,30,3,False,0.333,0.507,0.394,60,1524
600,30,4,False,0.637,0.778,0.691,80,3140
600,31,2,True,0.187,0.277,0.222,50,0
600,31,2,False,0.131,0.167,0.146,40,494
600,31,3,True,0.629,0.767,0.682,82,0
600,31,3,False,0.413,0.524,0.457,60,1484
600,31,4,False,0.683,0.829,0.737,80,3216
600,32,2,True,0.164,0.243,0.195,51,0
600,32,2,False,0.099,0.119,0.106,38,620
600,32,3,True,0.631,0.788,0.689,84,0
600,32,3,False,0.360,0.492,0.412,57,1956
600,32,4,False,0.650,0.769,0.694,76,3982
600,32,5,False,0.848,0.936,0.883,95,6854
600,33,2,True,0.139,0.214,0.167,51,0
600,33,2,False,0.119,0.146,0.130,38,662
600,33,3,True,0.575,0.732,0.633,84,0
600,33,3,False,0.403,0.558,0.461,57,1936
600,33,4,False,0.653,0.765,0.696,76,3872
600,33,5,False,0.836,0.926,0.871,95,6818
600,34,2,True,0.185,0.291,0.225,52,0
600,34,2,False,0.117,0.151,0.130,36,786
600,34,3,True,0.604,0.730,0.652,87,0
600,34,3,False,0.324,0.497,0.386,54,2330
600,34,4,False,0.605,0.747,0.657,72,4972
600,34,5,False,0.771,0.903,0.822,90,8384
600,35,2,True,0.201,0.314,0.244,52,0
600,35,2,False,0.100,0.131,0.112,36,818
600,35,3,True,0.690,0.830,0.743,87,0
600,35,3,False,0.311,0.463,0.366,54,2368
600,35,4,False,0.620,0.756,0.671,72,4924
600,35,5,False,0.823,0.902,0.854,90,8138
600,36,2,True,0.197,0.309,0.240,53,0
600,36,2,False,0.075,0.094,0.083,34,948
600,36,3,True,0.601,0.786,0.670,88,0
600,36,3,False,0.296,0.424,0.343,51,2888
600,36,4,False,0.520,0.671,0.577,68,5876
600,36,5,False,0.705,0.839,0.757,85,9624
600,37,2,True,0.115,0.165,0.135,53,0
600,37,2,False,0.119,0.137,0.126,34,938
600,37,3,True,0.618,0.762,0.672,88,0
600,37,3,False,0.324,0.443,0.369,51,2874
600,37,4,False,0.588,0.724,0.639,68,5794
600,37,5,False,0.766,0.857,0.802,85,9708
600,38,2,True,0.176,0.272,0.211,54,0
600,38,2,False,0.125,0.164,0.140,32,1224
600,38,3,True,0.555,0.771,0.637,88,0
600,38,3,False,0.294,0.435,0.346,48,3420
600,38,4,False,0.522,0.637,0.567,64,6656
600,38,5,False,0.690,0.805,0.735,80,11180
600,39,2,True,0.145,0.227,0.175,54,0
600,39,2,False,0.117,0.135,0.124,32,1182
600,39,3,True,0.539,0.728,0.611,88,0
600,39,3,False,0.188,0.304,0.227,48,3360
600,39,4,False,0.524,0.657,0.572,64,6728
600,39,5,False,0.684,0.826,0.737,80,11182
600,40,2,True,0.178,0.289,0.218,55,0
600,40,2,False,0.101,0.120,0.109,30,1324
600,40,3,True,0.602,0.746,0.654,88,0
600,40,3,False,0.262,0.392,0.311,45,3914
600,40,4,False,0.407,0.538,0.455,60,7938
600,40,5,False,0.674,0.781,0.716,75,13220
600,41,2,True,0.191,0.307,0.235,55,0
600,41,2,False,0.088,0.109,0.097,30,1400
600,41,3,True,0.580,0.790,0.658,88,0
600,41,3,False,0.210,0.319,0.249,45,4098
600,41,4,False,0.395,0.543,0.450,60,7892
600,41,5,False,0.656,0.762,0.697,75,13018
600,42,2,True,0.177,0.292,0.219,55,0
600,42,2,False,0.064,0.073,0.068,30,1422
600,42,3,True,0.626,0.784,0.686,88,0
600,42,3,False,0.215,0.346,0.262,45,4090
600,42,4,False,0.486,0.616,0.534,60,8022
600,42,5,False,0.689,0.777,0.723,75,13040
600,43,2,True,0.213,0.343,0.260,56,0
600,43,2,False,0.099,0.102,0.099,28,1644
600,43,3,True,0.543,0.738,0.613,88,0
600,43,3,False,0.204,0.317,0.245,42,4706
600,43,4,False,0.421,0.573,0.478,56,9348
600,43,5,False,0.597,0.704,0.639,70,15418
600,44,2,True,0.201,0.300,0.238,56,0
600,44,2,False,0.074,0.087,0.079,28,1634
600,44,3,True,0.580,0.799,0.663,88,0
600,44,3,False,0.211,0.304,0.246,42,4828
600,44,4,False,0.423,0.540,0.467,56,9330
600,44,5,False,0.598,0.680,0.631,70,15334
600,45,2,True,0.179,0.271,0.214,56,0
600,45,2,False,0.106,0.133,0.117,28,1590
600,45,3,True,0.628,0.775,0.683,88,0
600,45,3,False,0.229,0.322,0.263,42,4766
600,45,4,False,0.491,0.636,0.546,56,9432
600,45,5,False,0.579,0.684,0.619,70,15352
600,46,2,True,0.196,0.305,0.236,56,0
600,46,2,False,0.084,0.090,0.086,28,1686
600,46,3,True,0.583,0.769,0.654,88,0
600,46,3,False,0.198,0.279,0.227,42,4852
600,46,4,False,0.443,0.585,0.497,56,9448
600,46,5,False,0.626,0.761,0.678,70,15434
600,47,2,True,0.213,0.312,0.252,56,0
600,47,2,False,0.136,0.147,0.139,26,1908
600,47,3,True,0.622,0.808,0.692,88,0
600,47,3,False,0.187,0.280,0.220,39,5668
600,47,4,False,0.390,0.530,0.441,52,11182
600,47,5,False,0.606,0.682,0.636,65,18354
600,48,2,True,0.197,0.337,0.246,56,0
600,48,2,False,0.058,0.060,0.059,26,2038
600,48,3,True,0.595,0.752,0.655,88,0
600,48,3,False,0.210,0.315,0.249,39,5622
600,48,4,False,0.363,0.453,0.397,52,11010
600,48,5,False,0.493,0.652,0.554,65,18252
600,49,2,True,0.178,0.284,0.217,56,0
600,49,2,False,0.074,0.080,0.075,26,1966
600,49,3,True,0.615,0.775,0.676,88,0
600,49,3,False,0.205,0.299,0.240,39,5684
600,49,4,False,0.412,0.538,0.461,52,11106
600,49,5,False,0.522,0.662,0.575,65,18424
600,50,2,True,0.204,0.305,0.243,56,0
600,50,2,False,0.082,0.079,0.079,24,2386
600,50,3,True,0.601,0.775,0.666,88,0
600,50,3,False,0.147,0.199,0.166,36,6716
600,50,4,False,0.355,0.478,0.401,48,13266
600,50,5,False,0.553,0.645,0.588,60,21794
600,51,2,True,0.175,0.269,0.210,56,0
600,51,2,False,0.089,0.094,0.090,24,2256
600,51,3,True,0.575,0.737,0.635,88,0
600,51,3,False,0.232,0.300,0.259,36,6804
600,51,4,False,0.354,0.444,0.387,48,13188
600,51,5,False,0.486,0.596,0.527,60,21546
600,52,2,True,0.211,0.333,0.256,56,0
600,52,2,False,0.074,0.094,0.082,24,2396
600,52,3,True,0.604,0.773,0.667,88,0
600,52,3,False,0.162,0.195,0.175,36,6816
600,52,4,False,0.339,0.421,0.370,48,13126
600,52,5,False,0.488,0.644,0.546,60,21748
600,53,2,True,0.180,0.276,0.216,56,0
600,53,2,False,0.103,0.115,0.107,24,2318
600,53,3,True,0.564,0.708,0.618,88,0
600,53,3,False,0.156,0.213,0.176,36,6714
600,53,4,False,0.371,0.458,0.404,48,13108
600,53,5,False,0.514,0.602,0.547,60,21894
600,54,2,True,0.171,0.265,0.206,56,0
600,54,2,False,0.060,0.067,0.063,24,2212
600,54,3,True,0.589,0.744,0.648,88,0
600,54,3,False,0.150,0.211,0.171,36,6822
600,54,4,False,0.377,0.458,0.408,48,13290
600,54,5,False,0.521,0.686,0.583,60,21454
600,55,2,True,0.217,0.325,0.259,56,0
600,55,2,False,0.125,0.137,0.128,22,2786
600,55,3,True,0.592,0.802,0.671,88,0
600,55,3,False,0.135,0.196,0.157,33,8368
600,55,4,False,0.304,0.445,0.355,44,16092
600,55,5,False,0.428,0.564,0.479,55,25782
600,56,2,True,0.190,0.296,0.230,56,0
600,56,2,False,0.086,0.095,0.090,22,2828
600,56,3,True,0.581,0.751,0.644,88,0
600,56,3,False,0.126,0.169,0.141,33,8222
600,56,4,False,0.269,0.387,0.313,44,16020
600,56,5,False,0.433,0.557,0.480,55,25692
600,57,2,True,0.171,0.280,0.211,56,0
600,57,2,False,0.045,0.044,0.044,22,2704
600,57,3,True,0.558,0.751,0.630,88,0
600,57,3,False,0.139,0.161,0.147,33,8248
600,57,4,False,0.301,0.444,0.349,44,15732
600,57,5,False,0.453,0.548,0.490,55,25876
600,58,2,True,0.176,0.277,0.212,56,0
600,58,2,False,0.059,0.062,0.059,22,2810
600,58,3,True,0.659,0.787,0.709,88,0
600,58,3,False,0.114,0.166,0.133,33,8226
600,58,4,False,0.257,0.356,0.295,44,15848
600,58,5,False,0.428,0.560,0.477,55,25576
600,59,2,True,0.193,0.299,0.234,56,0
600,59,2,False,0.063,0.068,0.064,22,2740
600,59,3,True,0.646,0.812,0.709,88,0
600,59,3,False,0.128,0.175,0.144,33,8270
600,59,4,False,0.351,0.407,0.373,44,15858
600,59,5,False,0.433,0.551,0.478,55,25600
600,60,2,True,0.223,0.345,0.268,56,0
600,60,2,False,0.054,0.051,0.051,20,3508
600,60,3,True,0.589,0.754,0.651,88,0
600,60,3,False,0.146,0.189,0.161,30,9778
600,60,4,False,0.242,0.346,0.281,40,19340
600,60,5,False,0.395,0.476,0.426,50,31394
600,61,2,True,0.154,0.233,0.184,56,0
600,61,2,False,0.071,0.068,0.067,20,3402
600,61,3,True,0.578,0.786,0.655,88,0
600,61,3,False,0.132,0.169,0.145,30,10096
600,61,4,False,0.210,0.284,0.238,40,19344
600,61,5,False,0.386,0.469,0.417,50,31490
600,62,2,True,0.190,0.302,0.231,56,0
600,62,2,False,0.038,0.037,0.037,20,3424
600,62,3,True,0.591,0.771,0.660,88,0
600,62,3,False,0.110,0.125,0.115,30,9982
600,62,4,False,0.207,0.298,0.240,40,19162
600,62,5,False,0.404,0.480,0.434,50,31508
600,63,2,True,0.231,0.358,0.278,56,0
600,63,2,False,0.076,0.072,0.073,20,3412
600,63,3,True,0.584,0.756,0.647,88,0
600,63,3,False,0.154,0.199,0.172,30,9952
600,63,4,False,0.270,0.364,0.306,40,19342
600,63,5,False,0.409,0.522,0.450,50,31098
600,64,2,True,0.194,0.306,0.237,56,0
600,64,2,False,0.098,0.095,0.095,20,3406
600,64,3,True,0.563,0.762,0.636,88,0
600,64,3,False,0.111,0.159,0.128,30,10056
600,64,4,False,0.194,0.292,0.228,40,19238
600,64,5,False,0.410,0.514,0.450,50,30950
600,65,2,True,0.185,0.288,0.223,56,0
600,65,2,False,0.056,0.054,0.053,20,3500
600,65,3,True,0.660,0.812,0.718,88,0
600,65,3,False,0.125,0.155,0.135,30,10082
600,65,4,False,0.257,0.348,0.289,40,19308
600,65,5,False,0.386,0.456,0.411,50,31092
600,66,2,True,0.204,0.315,0.246,56,0
600,66,2,False,0.062,0.058,0.060,20,3408
600,66,3,True,0.565,0.738,0.631,88,0
600,66,3,False,0.108,0.127,0.113,30,10040
600,66,4,False,0.227,0.294,0.253,40,19224
600,66,5,False,0.443,0.495,0.463,50,31062
600,67,2,True,0.209,0.346,0.259,56,0
600,67,2,False,0.053,0.047,0.049,18,4276
600,67,3,True,0.574,0.808,0.661,88,0
600,67,3,False,0.141,0.175,0.153,27,12382
600,67,4,False,0.257,0.307,0.277,36,24036
600,67,5,False,0.355,0.434,0.383,45,38234
600,68,2,True,0.229,0.358,0.278,56,0
600,68,2,False,0.074,0.062,0.066,18,4206
600,68,3,True,0.616,0.799,0.687,88,0
600,68,3,False,0.121,0.149,0.130,27,12254
600,68,4,False,0.193,0.284,0.226,36,23978
600,68,5,False,0.402,0.455,0.423,45,38414
600,69,2,True,0.241,0.363,0.288,56,0
600,69,2,False,0.085,0.074,0.078,18,4324
600,69,3,True,0.560,0.773,0.639,88,0
600,69,3,False,0.141,0.147,0.142,27,12174
600,69,4,False,0.156,0.208,0.175,36,24022
600,69,5,False,0.363,0.428,0.389,45,38116
600,70,2,True,0.192,0.325,0.238,56,0
600,70,2,False,0.076,0.066,0.070,18,4286
600,70,3,True,0.618,0.786,0.683,88,0
600,70,3,False,0.084,0.087,0.084,27,12354
600,70,4,False,0.178,0.231,0.197,36,24068
600,70,5,False,0.315,0.365,0.335,45,38140
600,71,2,True,0.199,0.316,0.242,56,0
600,71,2,False,0.081,0.070,0.073,18,4238
600,71,3,True,0.603,0.771,0.666,88,0
600,71,3,False,0.085,0.085,0.083,27,12518
600,71,4,False,0.201,0.283,0.229,36,24160
600,71,5,False,0.395,0.480,0.428,45,38374
600,72,2,True,0.209,0.331,0.255,56,0
600,72,2,False,0.073,0.070,0.069,18,4226
600,72,3,True,0.527,0.771,0.615,88,0
600,72,3,False,0.093,0.093,0.092,27,12246
600,72,4,False,0.209,0.279,0.233,36,23948
600,72,5,False,0.334,0.441,0.372,45,38394
600,73,2,True,0.165,0.264,0.201,56,0
600,73,2,False,0.073,0.079,0.075,18,4220
600,73,3,True,0.609,0.801,0.683,88,0
600,73,3,False,0.111,0.133,0.118,27,12398
600,73,4,False,0.152,0.208,0.173,36,24068
600,73,5,False,0.312,0.409,0.350,45,38256
600,74,2,True,0.213,0.335,0.259,56,0
600,74,2,False,0.063,0.059,0.060,18,4218
600,74,3,True,0.537,0.759,0.618,88,0
600,74,3,False,0.117,0.147,0.128,27,12378
600,74,4,False,0.195,0.285,0.228,36,23802
600,74,5,False,0.389,0.438,0.408,45,38180
600,75,2,True,0.229,0.353,0.276,56,0
600,75,2,False,0.040,0.025,0.031,16,5394
600,75,3,True,0.594,0.769,0.659,88,0
600,75,3,False,0.089,0.085,0.086,24,15606
600,75,4,False,0.148,0.188,0.161,32,30002
600,75,5,False,0.259,0.375,0.301,40,48176
600,76,2,True,0.184,0.279,0.220,56,0
600,76,2,False,0.053,0.045,0.048,16,5430
600,76,3,True,0.569,0.753,0.639,88,0
600,76,3,False,0.094,0.095,0.093,24,15644
600,76,4,False,0.153,0.216,0.175,32,30064
600,76,5,False,0.295,0.394,0.332,40,48232
600,77,2,True,0.198,0.322,0.243,56,0
600,77,2,False,0.067,0.051,0.056,16,5388
600,77,3,True,0.597,0.812,0.679,88,0
600,77,3,False,0.095,0.101,0.094,24,15708
600,77,4,False,0.119,0.115,0.115,32,30230
600,77,5,False,0.232,0.308,0.257,40,48160
600,78,2,True,0.175,0.274,0.213,56,0
600,78,2,False,0.052,0.041,0.046,16,5424
600,78,3,True,0.561,0.715,0.621,88,0
600,78,3,False,0.118,0.136,0.124,24,15578
600,78,4,False,0.130,0.158,0.140,32,29994
600,78,5,False,0.280,0.360,0.309,40,48716
600,79,2,True,0.209,0.341,0.258,56,0
600,79,2,False,0.042,0.038,0.039,16,5404
600,79,3,True,0.607,0.740,0.656,88,0
600,79,3,False,0.082,0.072,0.074,24,15570
600,79,4,False,0.129,0.190,0.150,32,30164
600,79,5,False,0.296,0.357,0.316,40,48286
600,80,2,True,0.225,0.336,0.267,56,0
600,80,2,False,0.064,0.050,0.055,16,5346
600,80,3,True,0.606,0.763,0.666,88,0
600,80,3,False,0.134,0.141,0.134,24,15650
600,80,4,False,0.185,0.267,0.214,32,30426
600,80,5,False,0.269,0.358,0.300,40,48456
600,81,2,True,0.240,0.382,0.292,56,0
600,81,2,False,0.038,0.033,0.035,16,5436
600,81,3,True,0.575,0.742,0.637,88,0
600,81,3,False,0.119,0.109,0.112,24,15686
600,81,4,False,0.141,0.179,0.153,32,30094
600,81,5,False,0.293,0.310,0.298,40,48174
600,82,2,True,0.191,0.293,0.230,56,0
600,82,2,False,0.044,0.027,0.032,16,5422
600,82,3,True,0.624,0.796,0.689,88,0
600,82,3,False,0.152,0.133,0.137,24,15684
600,82,4,False,0.149,0.184,0.160,32,30226
600,82,5,False,0.270,0.345,0.299,40,48252
600,83,2,True,0.162,0.242,0.191,56,0
600,83,2,False,0.063,0.054,0.058,16,5480
600,83,3,True,0.574,0.750,0.640,88,0
600,83,3,False,0.123,0.138,0.129,24,15594
600,83,4,False,0.146,0.179,0.158,32,30090
600,83,5,False,0.277,0.362,0.309,40,48274
600,84,2,True,0.202,0.310,0.244,56,0
600,84,2,False,0.051,0.042,0.045,16,5492
600,84,3,True,0.589,0.770,0.658,88,0
600,84,3,False,0.127,0.141,0.129,24,15534
600,84,4,False,0.208,0.262,0.229,32,30232
600,84,5,False,0.278,0.363,0.309,40,48286
600,85,2,True,0.230,0.361,0.278,56,0
600,85,2,False,0.050,0.040,0.044,16,5390
600,85,3,True,0.577,0.755,0.645,88,0
600,85,3,False,0.095,0.096,0.093,24,15814
600,85,4,False,0.177,0.246,0.202,32,29974
600,85,5,False,0.358,0.400,0.375,40,48432
600,86,2,True,0.220,0.350,0.268,56,0
600,86,2,False,0.109,0.085,0.092,14,7222
600,86,3,True,0.585,0.754,0.648,88,0
600,86,3,False,0.120,0.117,0.117,21,20224
600,86,4,False,0.128,0.171,0.142,28,38834
600,86,5,False,0.244,0.311,0.268,35,62320
600,87,2,True,0.210,0.334,0.255,56,0
600,87,2,False,0.079,0.056,0.064,14,7216
600,87,3,True,0.573,0.793,0.657,88,0
600,87,3,False,0.078,0.073,0.074,21,20342
600,87,4,False,0.143,0.157,0.144,28,39032
600,87,5,False,0.167,0.212,0.183,35,62144
600,88,2,True,0.190,0.304,0.231,56,0
600,88,2,False,0.035,0.025,0.028,14,7258
600,88,3,True,0.595,0.776,0.664,88,0
600,88,3,False,0.108,0.101,0.102,21,20398
600,88,4,False,0.106,0.118,0.109,28,39038
600,88,5,False,0.171,0.224,0.189,35,61958
600,89,2,True,0.189,0.273,0.222,56,0
600,89,2,False,0.089,0.069,0.075,14,7032
600,89,3,True,0.582,0.750,0.644,88,0
600,89,3,False,0.099,0.084,0.089,21,20570
600,89,4,False,0.138,0.160,0.146,28,38986
600,89,5,False,0.202,0.290,0.231,35,62406
600,90,2,True,0.229,0.345,0.274,56,0
600,90,2,False,0.038,0.023,0.028,14,7114
600,90,3,True,0.611,0.766,0.671,88,0
600,90,3,False,0.093,0.077,0.083,21,20682
600,90,4,False,0.118,0.128,0.121,28,39150
600,90,5,False,0.197,0.264,0.220,35,62186
600,91,2,True,0.183,0.283,0.222,56,0
600,91,2,False,0.058,0.046,0.050,14,7128
600,91,3,True,0.625,0.809,0.697,88,0
600,91,3,False,0.061,0.051,0.054,21,20622
600,91,4,False,0.124,0.124,0.123,28,39246
600,91,5,False,0.180,0.246,0.203,35,61958
600,92,2,True,0.197,0.303,0.238,56,0
600,92,2,False,0.051,0.040,0.043,14,7292
600,92,3,True,0.564,0.761,0.637,88,0
600,92,3,False,0.102,0.086,0.091,21,20468
600,92,4,False,0.140,0.200,0.158,28,38918
600,92,5,False,0.194,0.242,0.212,35,62398
600,93,2,True,0.219,0.354,0.269,56,0
600,93,2,False,0.066,0.047,0.053,14,7290
600,93,3,True,0.566,0.761,0.641,88,0
600,93,3,False,0.079,0.072,0.073,21,20318
600,93,4,False,0.149,0.186,0.162,28,39204
600,93,5,False,0.257,0.329,0.279,35,62230
600,94,2,True,0.167,0.252,0.200,56,0
600,94,2,False,0.070,0.071,0.069,14,7200
600,94,3,True,0.579,0.764,0.649,88,0
600,94,3,False,0.116,0.122,0.117,21,20370
600,94,4,False,0.139,0.171,0.148,28,38994
600,94,5,False,0.191,0.252,0.213,35,61674
600,95,2,True,0.211,0.330,0.256,56,0
600,95,2,False,0.096,0.057,0.069,14,7404
600,95,3,True,0.560,0.781,0.644,88,0
600,95,3,False,0.120,0.123,0.118,21,20262
600,95,4,False,0.120,0.149,0.129,28,39216
600,95,5,False,0.181,0.260,0.210,35,62150
600,96,2,True,0.188,0.316,0.233,56,0
600,96,2,False,0.088,0.078,0.082,14,7148
600,96,3,True,0.546,0.717,0.611,88,0
600,96,3,False,0.081,0.076,0.078,21,20502
600,96,4,False,0.134,0.166,0.144,28,39010
600,96,5,False,0.204,0.236,0.216,35,61898
600,97,2,True,0.215,0.329,0.258,56,0
600,97,2,False,0.041,0.031,0.035,14,7092
600,97,3,True,0.557,0.758,0.631,88,0
600,97,3,False,0.103,0.098,0.098,21,20560
600,97,4,False,0.184,0.192,0.184,28,39050
600,97,5,False,0.245,0.348,0.280,35,61826
600,98,2,True,0.176,0.270,0.211,56,0
600,98,2,False,0.056,0.047,0.051,14,7170
600,98,3,True,0.549,0.781,0.635,88,0
600,98,3,False,0.074,0.077,0.074,21,20396
600,98,4,False,0.147,0.178,0.157,28,39040
600,98,5,False,0.182,0.239,0.203,35,62008
600,99,2,True,0.218,0.363,0.269,56,0
600,99,2,False,0.079,0.061,0.069,14,7064
