num_peptides,max_peptides_per_pool,num_replicates,allow_extra_pools,precision,recall,f1,num_pools,num_violations
400,47,8,False,0.917,0.964,0.936,72,42646
400,47,9,False,0.989,1.000,0.994,81,52872
400,47,10,False,0.991,1.000,0.995,90,64296
400,48,6,False,0.764,0.847,0.796,54,24324
400,48,7,False,0.834,0.913,0.866,63,32878
400,48,8,False,0.888,0.951,0.914,72,42518
400,48,9,False,0.990,1.000,0.995,81,52614
400,48,10,False,0.995,1.000,0.997,90,64194
400,49,6,False,0.711,0.801,0.744,54,24176
400,49,7,False,0.821,0.895,0.850,63,32942
400,49,8,False,0.946,0.974,0.958,72,42560
400,49,9,False,0.966,0.988,0.975,81,52836
400,49,10,False,1.000,1.000,1.000,90,64226
400,50,6,False,0.602,0.685,0.634,48,30524
400,50,7,False,0.735,0.809,0.765,56,40914
400,50,8,False,0.763,0.845,0.795,64,52758
400,50,9,False,0.888,0.945,0.912,72,65260
400,50,10,False,0.981,0.994,0.986,80,79002
400,51,6,False,0.582,0.705,0.628,48,30514
400,51,7,False,0.757,0.838,0.789,56,40990
400,51,8,False,0.832,0.911,0.864,64,52754
400,51,9,False,0.907,0.953,0.924,72,65476
400,51,10,False,0.982,0.990,0.986,80,79246
400,52,6,False,0.601,0.735,0.653,48,30448
400,52,7,False,0.707,0.807,0.747,56,41110
400,52,8,False,0.869,0.934,0.895,64,52824
400,52,9,False,0.906,0.938,0.918,72,65302
400,52,10,False,0.992,1.000,0.996,80,79028
400,53,6,False,0.632,0.776,0.687,48,30286
400,53,7,False,0.727,0.831,0.768,56,41138
400,53,8,False,0.858,0.924,0.885,64,53012
400,53,9,False,0.914,0.958,0.931,72,65242
400,53,10,False,0.954,0.974,0.962,80,78904
400,54,6,False,0.659,0.750,0.694,48,30552
400,54,7,False,0.711,0.795,0.744,56,41242
400,54,8,False,0.864,0.921,0.887,64,52842
400,54,9,False,0.894,0.954,0.917,72,65540
400,54,10,False,0.973,0.978,0.975,80,79020
400,55,6,False,0.585,0.676,0.619,48,30232
400,55,7,False,0.720,0.794,0.750,56,41014
400,55,8,False,0.839,0.901,0.864,64,52454
400,55,9,False,0.882,0.936,0.904,72,65452
400,55,10,False,0.960,0.990,0.971,80,78966
400,56,6,False,0.573,0.693,0.617,48,30470
400,56,7,False,0.780,0.869,0.817,56,40960
400,56,8,False,0.839,0.911,0.868,64,52822
400,56,9,False,0.889,0.953,0.915,72,65714
400,56,10,False,0.979,0.996,0.986,80,79092
400,57,6,False,0.651,0.789,0.704,48,30428
400,57,7,False,0.725,0.799,0.754,56,41042
400,57,8,False,0.826,0.901,0.855,64,52680
400,57,9,False,0.883,0.938,0.905,72,65524
400,57,10,False,0.974,0.986,0.979,80,79196
400,58,6,False,0.552,0.638,0.585,42,39254
400,58,7,False,0.627,0.730,0.668,49,52594
400,58,8,False,0.761,0.841,0.793,56,67406
400,58,9,False,0.800,0.876,0.831,63,83264
400,58,10,False,0.826,0.917,0.861,70,99740
400,59,6,False,0.523,0.620,0.561,42,39270
400,59,7,False,0.636,0.731,0.673,49,52554
400,59,8,False,0.751,0.818,0.779,56,67446
400,59,9,False,0.809,0.877,0.836,63,83248
400,59,10,False,0.889,0.927,0.904,70,99886
400,60,6,False,0.541,0.670,0.591,42,39066
400,60,7,False,0.630,0.738,0.672,49,52754
400,60,8,False,0.759,0.839,0.790,56,67672
400,60,9,False,0.808,0.862,0.829,63,83250
400,60,10,False,0.890,0.940,0.911,70,100268
400,61,6,False,0.458,0.580,0.503,42,39156
400,61,7,False,0.648,0.757,0.691,49,52478
400,61,8,False,0.707,0.797,0.743,56,67304
400,61,9,False,0.776,0.848,0.805,63,83270
400,61,10,False,0.872,0.924,0.893,70,100076
400,62,6,False,0.509,0.612,0.547,42,39248
400,62,7,False,0.657,0.769,0.700,49,52894
400,62,8,False,0.724,0.823,0.764,56,67364
400,62,9,False,0.823,0.889,0.849,63,83064
400,62,10,False,0.885,0.914,0.897,70,100002
400,63,6,False,0.497,0.600,0.538,42,39366
400,63,7,False,0.653,0.737,0.686,49,52750
400,63,8,False,0.757,0.817,0.782,56,67164
400,63,9,False,0.854,0.918,0.879,63,82970
400,63,10,False,0.895,0.948,0.916,70,100022
400,64,6,False,0.508,0.612,0.546,42,39268
400,64,7,False,0.698,0.770,0.727,49,52682
400,64,8,False,0.749,0.825,0.779,56,67468
400,64,9,False,0.768,0.854,0.802,63,83260
400,64,10,False,0.893,0.961,0.921,70,100126
400,65,6,False,0.459,0.562,0.497,42,39200
400,65,7,False,0.661,0.737,0.690,49,52864
400,65,8,False,0.755,0.821,0.781,56,67434
400,65,9,False,0.789,0.859,0.816,63,83166
400,65,10,False,0.877,0.928,0.898,70,99898
400,66,6,False,0.454,0.579,0.502,42,39400
400,66,7,False,0.644,0.713,0.672,49,52644
400,66,8,False,0.743,0.796,0.764,56,67066
400,66,9,False,0.836,0.920,0.870,63,83194
400,66,10,False,0.874,0.948,0.904,70,100088
400,67,6,False,0.407,0.491,0.440,36,52132
400,67,7,False,0.540,0.587,0.558,42,69728
400,67,8,False,0.626,0.718,0.661,48,87978
400,67,9,False,0.784,0.839,0.806,54,108414
400,67,10,False,0.774,0.828,0.796,60,129450
400,68,6,False,0.441,0.560,0.487,36,52268
400,68,7,False,0.513,0.590,0.544,42,69686
400,68,8,False,0.580,0.687,0.620,48,88210
400,68,9,False,0.668,0.757,0.703,54,108340
400,68,10,False,0.732,0.815,0.765,60,129574
400,69,6,False,0.407,0.487,0.438,36,52194
400,69,7,False,0.517,0.579,0.541,42,69450
400,69,8,False,0.613,0.691,0.644,48,88142
400,69,9,False,0.690,0.773,0.723,54,108388
400,69,10,False,0.769,0.838,0.797,60,129320
400,70,6,False,0.397,0.479,0.428,36,51984
400,70,7,False,0.544,0.654,0.587,42,69272
400,70,8,False,0.645,0.718,0.674,48,88320
400,70,9,False,0.712,0.806,0.749,54,108138
400,70,10,False,0.734,0.826,0.770,60,129592
400,71,6,False,0.449,0.563,0.493,36,52238
400,71,7,False,0.557,0.628,0.586,42,69844
400,71,8,False,0.596,0.689,0.633,48,88124
400,71,9,False,0.683,0.796,0.727,54,108216
400,71,10,False,0.814,0.884,0.842,60,129160
400,72,6,False,0.396,0.463,0.422,36,52290
400,72,7,False,0.513,0.621,0.555,42,69274
400,72,8,False,0.580,0.652,0.610,48,88056
400,72,9,False,0.623,0.738,0.667,54,108376
400,72,10,False,0.824,0.865,0.841,60,129484
400,73,6,False,0.393,0.485,0.427,36,52122
400,73,7,False,0.515,0.621,0.555,42,69162
400,73,8,False,0.599,0.695,0.636,48,88176
400,73,9,False,0.649,0.736,0.684,54,108246
400,73,10,False,0.757,0.829,0.786,60,129310
400,74,6,False,0.404,0.499,0.441,36,52222
400,74,7,False,0.511,0.622,0.554,42,69322
400,74,8,False,0.607,0.693,0.641,48,88188
400,74,9,False,0.667,0.761,0.704,54,108390
400,74,10,False,0.764,0.860,0.802,60,129458
400,75,6,False,0.399,0.462,0.424,36,52178
400,75,7,False,0.517,0.616,0.553,42,69362
400,75,8,False,0.590,0.682,0.626,48,88406
400,75,9,False,0.702,0.800,0.740,54,108370
400,75,10,False,0.788,0.865,0.818,60,129466
400,76,6,False,0.420,0.528,0.459,36,52226
400,76,7,False,0.455,0.571,0.498,42,69460
400,76,8,False,0.671,0.765,0.708,48,88038
400,76,9,False,0.724,0.824,0.763,54,108078
400,76,10,False,0.746,0.810,0.772,60,129494
400,77,6,False,0.410,0.501,0.445,36,51982
400,77,7,False,0.553,0.655,0.593,42,69474
400,77,8,False,0.621,0.714,0.656,48,88160
400,77,9,False,0.756,0.832,0.788,54,108396
400,77,10,False,0.791,0.865,0.821,60,129544
400,78,6,False,0.425,0.513,0.458,36,52050
400,78,7,False,0.498,0.604,0.538,42,69614
400,78,8,False,0.607,0.681,0.636,48,88332
400,78,9,False,0.692,0.783,0.728,54,108416
400,78,10,False,0.793,0.847,0.815,60,129434
400,79,6,False,0.414,0.465,0.434,36,52120
400,79,7,False,0.536,0.651,0.579,42,69412
400,79,8,False,0.609,0.701,0.645,48,88330
400,79,9,False,0.746,0.792,0.765,54,108124
400,79,10,False,0.771,0.838,0.799,60,129310
600,38,6,False,0.903,0.956,0.925,96,16844
600,39,6,False,0.852,0.913,0.878,96,16766
600,40,6,False,0.809,0.875,0.835,90,19534
600,41,6,False,0.788,0.887,0.827,90,19640
600,42,6,False,0.823,0.899,0.854,90,19488
600,43,6,False,0.741,0.826,0.775,84,22964
600,44,6,False,0.741,0.847,0.783,84,22730
600,45,6,False,0.780,0.865,0.814,84,22530
600,46,6,False,0.780,0.874,0.817,84,22668
600,47,6,False,0.687,0.770,0.721,78,26992
600,47,7,False,0.831,0.902,0.859,91,36842
600,48,6,False,0.664,0.752,0.699,78,27080
600,48,7,False,0.824,0.900,0.854,91,36762
600,49,6,False,0.754,0.829,0.784,78,26994
600,49,7,False,0.832,0.902,0.861,91,36982
600,50,6,False,0.658,0.776,0.704,72,31412
600,50,7,False,0.824,0.907,0.858,84,43264
600,50,8,False,0.879,0.940,0.903,96,56202
600,51,6,False,0.640,0.723,0.673,72,31608
600,51,7,False,0.762,0.823,0.787,84,43286
600,51,8,False,0.925,0.965,0.942,96,55924
600,52,6,False,0.638,0.763,0.686,72,31458
600,52,7,False,0.787,0.869,0.820,84,43236
600,52,8,False,0.897,0.950,0.919,96,56198
600,53,6,False,0.644,0.741,0.682,72,31408
600,53,7,False,0.774,0.866,0.811,84,43118
600,53,8,False,0.906,0.939,0.920,96,56168
600,54,6,False,0.636,0.746,0.679,72,31294
600,54,7,False,0.795,0.869,0.824,84,43386
600,54,8,False,0.871,0.925,0.894,96,56618
600,55,6,False,0.613,0.713,0.652,66,37922
600,55,7,False,0.684,0.802,0.730,77,51090
600,55,8,False,0.800,0.876,0.831,88,66530
600,56,6,False,0.586,0.709,0.632,66,37414
600,56,7,False,0.629,0.734,0.670,77,51174
600,56,8,False,0.809,0.892,0.842,88,66750
600,57,6,False,0.630,0.721,0.666,66,37560
600,57,7,False,0.680,0.769,0.715,77,51034
600,57,8,False,0.770,0.864,0.807,88,67260
600,58,6,False,0.585,0.690,0.626,66,37932
600,58,7,False,0.708,0.785,0.739,77,51236
600,58,8,False,0.789,0.860,0.817,88,66750
600,59,6,False,0.631,0.720,0.666,66,37518
600,59,7,False,0.683,0.786,0.724,77,51136
600,59,8,False,0.769,0.841,0.798,88,66924
600,60,6,False,0.525,0.616,0.559,60,45456
600,60,7,False,0.605,0.719,0.648,70,61698
600,60,8,False,0.680,0.784,0.720,80,80154
600,60,9,False,0.791,0.865,0.820,90,99456
600,61,6,False,0.542,0.633,0.577,60,45274
600,61,7,False,0.616,0.716,0.656,70,61834
600,61,8,False,0.732,0.832,0.771,80,79822
600,61,9,False,0.803,0.901,0.843,90,99470
600,62,6,False,0.556,0.646,0.591,60,45538
600,62,7,False,0.639,0.722,0.672,70,61954
600,62,8,False,0.752,0.815,0.778,80,80088
600,62,9,False,0.842,0.886,0.860,90,99496
600,63,6,False,0.458,0.556,0.496,60,45388
600,63,7,False,0.619,0.737,0.666,70,61830
600,63,8,False,0.724,0.801,0.754,80,79636
600,63,9,False,0.797,0.868,0.825,90,99646
600,64,6,False,0.534,0.629,0.571,60,45268
600,64,7,False,0.611,0.695,0.644,70,61490
600,64,8,False,0.744,0.818,0.774,80,79708
600,64,9,False,0.791,0.873,0.824,90,99704
600,65,6,False,0.546,0.644,0.583,60,45306
600,65,7,False,0.655,0.738,0.688,70,61598
600,65,8,False,0.742,0.832,0.778,80,79746
600,65,9,False,0.804,0.891,0.837,90,99792
600,66,6,False,0.526,0.629,0.567,60,45502
600,66,7,False,0.645,0.743,0.683,70,61716
600,66,8,False,0.736,0.804,0.764,80,80032
600,66,9,False,0.797,0.868,0.825,90,99522
600,67,6,False,0.420,0.525,0.460,54,55690
600,67,7,False,0.586,0.678,0.623,63,75434
600,67,8,False,0.638,0.720,0.671,72,97502
600,67,9,False,0.779,0.828,0.800,81,121394
600,67,10,False,0.858,0.926,0.885,90,146478
600,68,6,False,0.422,0.525,0.461,54,56054
600,68,7,False,0.562,0.667,0.602,63,75228
600,68,8,False,0.660,0.724,0.686,72,97602
600,68,9,False,0.757,0.828,0.785,81,120864
600,68,10,False,0.820,0.869,0.840,90,146216
600,69,6,False,0.426,0.497,0.455,54,55754
600,69,7,False,0.549,0.639,0.586,63,75362
600,69,8,False,0.671,0.761,0.706,72,97520
600,69,9,False,0.752,0.835,0.786,81,120958
600,69,10,False,0.792,0.872,0.823,90,146554
600,70,6,False,0.442,0.557,0.485,54,55444
600,70,7,False,0.568,0.634,0.594,63,75448
600,70,8,False,0.651,0.735,0.684,72,97124
600,70,9,False,0.766,0.859,0.803,81,121082
600,70,10,False,0.778,0.862,0.811,90,146778
600,71,6,False,0.459,0.551,0.496,54,55610
600,71,7,False,0.600,0.672,0.627,63,75776
600,71,8,False,0.602,0.688,0.636,72,96958
600,71,9,False,0.769,0.849,0.802,81,121230
600,71,10,False,0.772,0.855,0.804,90,146340
600,72,6,False,0.478,0.590,0.521,54,55596
600,72,7,False,0.603,0.711,0.645,63,75226
600,72,8,False,0.672,0.772,0.712,72,97346
600,72,9,False,0.711,0.791,0.744,81,120964
600,72,10,False,0.798,0.876,0.829,90,146708
600,73,6,False,0.442,0.519,0.472,54,55550
600,73,7,False,0.564,0.647,0.596,63,75550
600,73,8,False,0.711,0.782,0.740,72,97100
600,73,9,False,0.682,0.769,0.717,81,120998
600,73,10,False,0.786,0.874,0.822,90,146434
600,74,6,False,0.472,0.543,0.500,54,55596
600,74,7,False,0.550,0.640,0.586,63,75040
600,74,8,False,0.641,0.728,0.675,72,97188
600,74,9,False,0.733,0.800,0.761,81,121242
600,74,10,False,0.809,0.889,0.841,90,146204
600,75,6,False,0.409,0.492,0.440,48,69550
600,75,7,False,0.459,0.540,0.491,56,93970
600,75,8,False,0.598,0.681,0.631,64,120764
600,75,9,False,0.623,0.705,0.656,72,149310
600,75,10,False,0.766,0.846,0.800,80,179914
600,76,6,False,0.380,0.458,0.410,48,69716
600,76,7,False,0.451,0.546,0.486,56,94002
600,76,8,False,0.541,0.631,0.575,64,120826
600,76,9,False,0.639,0.721,0.672,72,149512
600,76,10,False,0.727,0.808,0.760,80,180280
600,77,6,False,0.383,0.456,0.411,48,69730
600,77,7,False,0.491,0.553,0.516,56,93742
600,77,8,False,0.579,0.657,0.610,64,120338
600,77,9,False,0.646,0.747,0.686,72,149324
600,77,10,False,0.719,0.767,0.739,80,180586
600,78,6,False,0.375,0.450,0.403,48,69284
600,78,7,False,0.496,0.577,0.528,56,93470
600,78,8,False,0.600,0.676,0.630,64,120606
600,78,9,False,0.636,0.727,0.673,72,149214
600,78,10,False,0.706,0.785,0.737,80,180734
600,79,6,False,0.401,0.476,0.430,48,69834
600,79,7,False,0.446,0.556,0.488,56,93780
600,79,8,False,0.561,0.625,0.588,64,120612
600,79,9,False,0.637,0.719,0.671,72,149742
600,79,10,False,0.699,0.801,0.740,80,179570
600,80,6,False,0.403,0.485,0.435,48,69770
600,80,7,False,0.497,0.569,0.526,56,94380
600,80,8,False,0.567,0.648,0.599,64,120352
600,80,9,False,0.615,0.706,0.651,72,149520
600,80,10,False,0.697,0.793,0.735,80,180268
600,81,6,False,0.397,0.469,0.425,48,69624
600,81,7,False,0.500,0.643,0.552,56,94206
600,81,8,False,0.544,0.626,0.577,64,120508
600,81,9,False,0.660,0.748,0.697,72,149534
600,81,10,False,0.710,0.793,0.745,80,180202
600,82,6,False,0.399,0.477,0.429,48,69410
600,82,7,False,0.475,0.566,0.510,56,93846
600,82,8,False,0.575,0.672,0.613,64,120618
600,82,9,False,0.601,0.690,0.636,72,148906
600,82,10,False,0.727,0.811,0.761,80,180416
600,83,6,False,0.397,0.458,0.422,48,69358
600,83,7,False,0.480,0.584,0.520,56,93918
600,83,8,False,0.594,0.669,0.624,64,120630
600,83,9,False,0.666,0.725,0.690,72,149542
600,83,10,False,0.733,0.789,0.756,80,180318
600,84,6,False,0.384,0.465,0.415,48,69376
600,84,7,False,0.492,0.579,0.526,56,93788
600,84,8,False,0.561,0.674,0.605,64,120386
600,84,9,False,0.677,0.758,0.710,72,149536
600,84,10,False,0.727,0.799,0.756,80,180188
600,85,6,False,0.386,0.440,0.407,48,69414
600,85,7,False,0.489,0.566,0.519,56,94110
600,85,8,False,0.592,0.710,0.637,64,120462
600,85,9,False,0.639,0.723,0.673,72,149226
600,85,10,False,0.738,0.814,0.769,80,180210
600,86,6,False,0.342,0.413,0.368,42,89562
600,86,7,False,0.406,0.471,0.430,49,119462
600,86,8,False,0.516,0.591,0.547,56,152906
600,86,9,False,0.582,0.642,0.607,63,188726
600,86,10,False,0.629,0.711,0.661,70,226836
600,87,6,False,0.297,0.334,0.312,42,88860
600,87,7,False,0.432,0.507,0.460,49,119828
600,87,8,False,0.469,0.601,0.518,56,153008
600,87,9,False,0.592,0.641,0.613,63,188820
600,87,10,False,0.614,0.674,0.639,70,227124
600,88,6,False,0.331,0.406,0.361,42,89198
600,88,7,False,0.377,0.443,0.402,49,119802
600,88,8,False,0.486,0.566,0.516,56,153126
600,88,9,False,0.588,0.672,0.621,63,188878
600,88,10,False,0.631,0.716,0.665,70,226634
600,89,6,False,0.293,0.368,0.322,42,89260
600,89,7,False,0.417,0.500,0.449,49,119640
600,89,8,False,0.504,0.577,0.534,56,153000
600,89,9,False,0.538,0.623,0.573,63,188834
600,89,10,False,0.617,0.690,0.646,70,227058
600,90,6,False,0.378,0.424,0.395,42,89054
600,90,7,False,0.379,0.480,0.417,49,119428
600,90,8,False,0.491,0.587,0.528,56,152946
600,90,9,False,0.543,0.625,0.576,63,189080
600,90,10,False,0.602,0.702,0.642,70,227108
600,91,6,False,0.328,0.360,0.340,42,89238
600,91,7,False,0.401,0.486,0.434,49,119676
600,91,8,False,0.518,0.609,0.554,56,153082
600,91,9,False,0.479,0.611,0.528,63,188586
600,91,10,False,0.635,0.720,0.670,70,226790
600,92,6,False,0.336,0.419,0.367,42,89390
600,92,7,False,0.432,0.508,0.460,49,119964
600,92,8,False,0.467,0.580,0.510,56,153348
600,92,9,False,0.522,0.622,0.561,63,188910
600,92,10,False,0.610,0.714,0.652,70,226874
600,93,6,False,0.341,0.423,0.372,42,89426
600,93,7,False,0.418,0.486,0.444,49,120084
600,93,8,False,0.473,0.555,0.505,56,153226
600,93,9,False,0.568,0.666,0.607,63,189214
600,93,10,False,0.643,0.718,0.673,70,226906
600,94,6,False,0.354,0.409,0.376,42,89216
600,94,7,False,0.428,0.492,0.453,49,120114
600,94,8,False,0.475,0.542,0.501,56,153030
600,94,9,False,0.573,0.626,0.595,63,188778
600,94,10,False,0.650,0.701,0.671,70,226960
600,95,6,False,0.315,0.385,0.341,42,89010
600,95,7,False,0.413,0.504,0.446,49,119372
600,95,8,False,0.503,0.578,0.533,56,153218
600,95,9,False,0.560,0.617,0.582,63,188812
600,95,10,False,0.611,0.686,0.641,70,227202
600,96,6,False,0.317,0.407,0.348,42,89324
